temp_avr,temp_max,temp_min,pres,u,v,prec,datetime,Budateteny,Csepel,Erzsebet,Gergely,Gilice,Honved,Kaposztas,Korakas,Kosztolanyi,Pesthidegkut,Szena,Teleki
29.17916666666667,35.7,21.2,1014.1334248337499,-0.051139848615607116,1.4529173938952529,0.0,2015-07-22,43.333333333333336,27.0,50.0,26.0,29.0,29.125,30.0,31.0,32.5,18.0,40.0,38.0
28.270833333333332,36.9,22.6,1011.0336792662496,-0.16292540776868183,0.024280086675012816,0.0,2015-07-23,42.0,29.0,52.0,35.0,31.0,29.6875,36.0,29.5,35.25,23.0,54.0,44.0
27.745833333333334,33.2,21.1,1011.3892056395831,-1.4766942745299476,0.3538506301993054,0.0,2015-07-24,37.0,28.0,38.0,28.0,30.0,30.25,26.0,28.0,38.0,24.0,40.0,26.0
27.179166666666674,35.0,19.7,1007.5672971262501,-0.58700731830291,0.5668584015015812,0.1,2015-07-25,27.5,29.0,32.0,18.0,28.0,30.8125,25.0,18.5,33.0,22.0,47.0,26.0
21.466666666666672,25.7,16.7,1012.2613562741666,2.680061195016432,-2.603319452676476,9.0,2015-07-26,18.0,8.0,13.0,8.0,11.0,31.375,8.0,9.0,11.0,11.0,24.0,7.0
17.3625,23.7,12.8,1009.3227085945831,0.46073930590326206,0.5364214706101395,2.0,2015-07-27,17.4,17.0,33.0,17.0,15.0,31.9375,14.0,17.0,23.0,9.0,25.0,17.0
19.137500000000003,24.2,14.0,1010.8725813783329,0.8047002604017061,0.5048394351321838,0.3,2015-07-28,16.8,13.0,19.0,21.0,14.0,32.5,12.0,16.0,17.0,10.0,31.0,15.0
18.45416666666667,20.8,17.0,1011.1725567558332,-0.08153671745210778,-1.7989276461985646,0.4,2015-07-29,16.2,13.0,25.0,13.0,13.0,33.0625,10.0,14.0,18.0,9.0,22.0,15.0
18.1,21.8,15.2,1013.9834371450002,1.2290300138573693,-0.9893290388939189,2.0,2015-07-30,15.6,9.0,15.0,11.0,12.0,33.625,9.0,13.0,14.0,9.0,22.0,12.0
20.058333333333334,25.5,15.6,1016.0610443891666,0.049391068302801176,-2.1423842093217274,0.0,2015-07-31,15.0,16.0,21.0,14.0,16.0,34.1875,12.0,15.0,20.0,11.0,33.0,19.0
20.866666666666664,27.6,13.0,1018.09976593625,-1.1998336053732497,0.04447474649369403,0.0,2015-08-01,18.0,15.0,32.0,16.0,16.0,34.75,16.0,17.0,24.0,13.0,36.0,20.0
21.941666666666663,28.2,16.1,1018.3497454175002,-1.3841287358717353,-0.5261359248523089,0.5,2015-08-02,30.0,23.0,40.0,27.0,23.0,35.3125,24.0,24.0,26.0,21.0,30.0,24.0
24.07083333333333,29.0,19.7,1018.2053128283334,-1.566098647007417,-0.2592935201720176,0.0,2015-08-03,37.0,22.0,40.0,28.0,20.0,35.875,22.0,31.0,31.666666666666668,19.0,35.0,21.0
25.795833333333334,32.6,17.7,1015.6888527170833,0.26460985668715603,0.21826875205154694,0.0,2015-08-04,39.0,27.0,43.0,32.0,25.0,36.4375,23.0,32.0,37.333333333333336,18.0,37.0,29.0
24.8875,33.3,20.5,1016.31657897,-0.18000969628913752,-0.42366632399841136,8.0,2015-08-05,45.0,42.0,39.5,41.0,34.0,37.0,34.0,35.0,43.0,26.0,49.0,40.0
26.474999999999998,33.9,19.4,1016.7776522354166,0.10371698955859365,-0.6322609795318981,0.0,2015-08-06,36.0,34.0,36.0,32.0,29.0,37.0,27.0,35.0,49.0,26.5,47.0,33.0
27.649999999999995,34.3,21.0,1017.6775783679168,-1.0943453973746904,-0.24888625193601566,0.0,2015-08-07,38.0,30.0,51.0,32.0,33.0,42.0,31.0,36.0,42.0,27.0,47.0,36.0
28.30416666666667,35.5,22.1,1018.4330719112503,-1.06587373319496,0.17802913586649935,0.0,2015-08-08,32.0,28.0,43.0,29.0,30.0,36.0,30.0,30.0,44.0,24.0,39.0,28.0
27.599999999999998,34.9,20.0,1017.155399007083,0.10794110892080339,0.3498265181901113,0.0,2015-08-09,43.0,33.0,52.0,34.0,38.0,38.0,36.0,36.0,50.0,27.0,43.0,37.0
28.116666666666664,35.0,21.4,1014.3056329208334,-1.1756004470505517,-0.4214134304291832,0.0,2015-08-10,35.0,29.0,43.0,29.0,33.0,32.0,33.0,30.0,45.0,24.0,60.0,34.0
28.286956521739135,35.4,20.6,1013.5863682878258,-1.3073244913141735,-0.2757024979265643,0.0,2015-08-11,33.0,31.0,46.0,28.0,45.0,36.0,31.0,31.0,51.0,22.0,47.0,35.0
29.8875,37.4,22.1,1015.1000121612498,0.5950243986617278,-1.7180726112287343,0.0,2015-08-12,34.0,29.0,44.0,31.0,34.0,37.0,30.0,33.0,39.0,24.0,47.0,36.0
29.0,35.9,23.6,1014.2723023233335,-0.3101006280100009,-1.0920417089229437,0.0,2015-08-13,47.0,41.0,63.0,39.0,43.0,48.0,40.0,42.0,53.0,32.0,64.0,45.0
29.075,34.9,23.4,1011.43364643625,-1.4491507375560087,-0.30673398637678845,0.0,2015-08-14,45.0,37.0,57.0,34.0,39.0,44.0,38.0,37.0,53.0,35.0,57.0,41.0
28.55416666666667,35.7,21.7,1007.7950562091663,-0.539351272915338,-0.06914383692830182,0.0,2015-08-15,42.0,36.0,58.0,33.0,36.0,48.0,36.0,36.0,48.0,31.0,51.0,39.0
25.745833333333334,31.1,20.2,1007.5561869270831,-0.043985926948198466,-0.020913445041800427,6.0,2015-08-16,30.0,32.0,43.0,27.0,32.0,39.0,28.0,27.0,33.0,24.0,49.0,31.0
21.724999999999998,26.1,18.4,1006.9895667695832,-0.6914478668309308,-0.16556730509750478,25.0,2015-08-17,18.0,36.0,28.0,47.0,25.0,51.0,27.0,33.0,50.0,30.0,52.0,27.0
18.291666666666664,19.8,16.7,1011.2058873533334,1.0394190378255634,-1.5542902167128725,41.0,2015-08-18,6.0,8.0,13.0,17.0,12.0,24.0,8.0,13.0,8.0,6.0,27.0,8.0
17.729166666666668,19.8,16.8,1014.8722530783331,-0.10795549541562584,-1.626235683405114,4.0,2015-08-19,18.0,13.0,24.0,16.0,13.0,37.0,10.0,13.0,18.0,9.0,58.0,13.0
17.2375,19.0,16.5,1019.49965103125,-2.699204213633768,-1.4898602259083809,2.0,2015-08-20,18.0,10.0,20.0,12.0,13.0,25.0,12.0,10.0,18.0,12.0,29.0,12.0
18.64166666666667,22.8,15.4,1022.5105150054168,-1.1468154804531865,-1.0266860592449416,0.0,2015-08-21,16.0,14.0,25.0,15.0,14.0,22.0,14.0,16.0,18.0,10.0,58.0,15.0
16.966666666666665,20.2,15.4,1020.6106709479162,-0.9487088463628286,0.32539335251439766,0.0,2015-08-22,17.0,14.0,22.0,16.0,12.0,24.0,14.0,18.0,21.0,12.0,48.0,13.0
18.313043478260873,23.7,14.8,1017.5106838543477,-0.6998125314104552,0.6230574503352299,0.2,2015-08-23,22.0,17.0,30.0,14.0,16.0,32.0,17.0,23.0,27.0,14.0,36.0,17.0
20.72173913043478,26.8,13.8,1016.223832959565,-1.6777070914204009,1.7139846728816956,0.0,2015-08-24,24.0,17.0,34.0,19.0,19.0,34.0,19.0,46.0,30.0,17.0,48.0,25.0
21.145833333333332,24.4,18.3,1016.8609787291667,0.10964139976511718,-1.0077731039675855,0.0,2015-08-25,23.0,18.0,27.0,17.0,22.0,36.0,19.0,23.0,25.0,20.0,54.0,24.0
21.333333333333332,27.6,16.6,1019.6829693174999,0.5466397424395625,-0.5067168042205353,0.0,2015-08-26,14.0,16.0,21.0,16.0,15.0,36.0,13.0,18.0,18.0,11.0,35.0,17.0
21.566666666666666,28.0,13.6,1018.7163819900002,-0.773586698893153,0.8217857342571248,0.0,2015-08-27,43.0,32.0,51.0,32.0,31.0,37.0,29.0,31.5,43.0,24.0,50.0,37.0
24.22916666666666,31.9,16.9,1018.3608556166664,0.18537296115659108,0.8862949171525657,0.0,2015-08-28,34.0,30.0,46.0,35.0,33.0,49.0,31.0,45.0,45.0,24.0,59.0,40.0
25.533333333333335,33.3,16.7,1021.8105724579167,0.311614390780017,0.24396487826174237,0.0,2015-08-29,32.0,30.0,43.0,32.0,32.0,43.0,29.0,41.0,42.0,40.0,48.0,35.0
26.279166666666658,33.4,18.9,1021.1995115037498,-0.7310422089213962,0.4214134304291834,0.0,2015-08-30,44.0,38.0,50.0,36.0,38.0,55.0,37.0,41.0,55.0,28.0,53.0,39.0
26.45416666666667,34.1,19.0,1016.5998890487502,-0.5840365467266672,1.2632805294403702,0.0,2015-08-31,53.0,49.0,59.0,53.0,47.0,49.0,46.0,51.0,60.0,36.0,66.0,47.0
25.650000000000002,33.4,18.4,1011.50030763125,-0.13311249817962514,1.7214790367980284,0.0,2015-09-01,42.0,34.0,53.0,35.0,41.0,43.0,35.0,40.0,46.0,25.0,61.0,37.0
22.795833333333334,28.4,16.5,1011.2892138470834,1.6659835954780984,-1.389667101632762,0.0,2015-09-02,28.0,22.0,35.0,22.0,30.0,52.0,25.0,32.0,29.0,23.0,55.0,28.0
21.79166666666667,27.1,16.4,1013.072400813333,0.22001338771529078,-0.329395933612536,0.0,2015-09-03,23.0,24.0,39.0,19.0,20.0,30.0,22.0,29.0,25.0,17.0,39.0,25.0
20.595833333333335,24.9,17.4,1013.3890414895832,1.6800293475120853,-1.4987312932472066,0.6,2015-09-04,21.0,17.0,24.0,18.0,23.0,25.0,17.0,25.0,23.0,17.0,37.0,21.0
16.629166666666666,18.8,14.4,1012.8335315312498,0.4553930110635158,-1.2120628869317362,9.0,2015-09-05,20.0,18.0,23.0,20.0,16.0,28.0,14.0,21.0,21.0,12.0,34.0,14.0
15.929166666666669,19.7,13.1,1016.0610443891666,3.9316507567907633,-2.0825294468826985,0.0,2015-09-06,9.0,7.0,11.0,7.0,8.0,18.0,8.0,10.0,11.0,9.0,25.0,7.0
14.725000000000001,18.4,11.1,1020.6828872424999,3.120962303003115,-2.0243675028081864,0.0,2015-09-07,10.0,7.0,16.0,8.0,11.0,16.0,9.0,9.0,13.0,7.0,27.0,9.0
13.916666666666666,17.9,9.9,1021.6828051675001,1.6488942550924763,-1.909629212240935,0.0,2015-09-08,11.0,12.0,16.0,11.0,14.0,17.0,11.0,14.0,15.0,9.0,27.0,11.0
13.500000000000002,20.6,5.3,1021.0050830183332,-1.363662233888281,-0.48716909481321685,0.0,2015-09-09,17.0,20.0,28.0,19.0,21.0,20.0,18.0,18.0,24.0,13.0,39.0,23.0
13.35416666666667,16.7,10.9,1020.6828872424999,-1.3967685521008715,-1.3379368437066235,0.7,2015-09-10,22.0,19.0,38.0,22.0,21.0,23.0,17.0,23.0,23.0,17.0,34.0,21.0
14.362500000000002,16.0,13.3,1021.7161357650003,-1.1558632502548363,-0.16292540776868178,3.0,2015-09-11,19.0,17.0,26.0,20.0,12.0,25.0,14.0,27.142857142857142,25.0,14.0,24.0,15.0
15.978947368421053,20.2,13.1,1023.0318172452633,0.06413203001950114,0.8135423102885995,0.1,2015-09-12,23.0,19.0,35.0,25.0,16.0,28.0,18.0,31.285714285714285,31.0,16.0,44.0,19.0
16.7375,22.9,10.9,1020.7162178399999,-1.59340675020428,0.8027776392778199,0.0,2015-09-13,27.75,21.0,35.0,20.0,16.0,35.0,21.0,35.42857142857143,27.0,15.0,38.0,23.0
20.1625,25.9,13.7,1014.2000860287499,-2.3157863265534178,1.8157863265534175,0.0,2015-09-14,32.5,27.0,48.0,25.0,26.0,41.0,28.0,39.57142857142857,44.0,26.0,58.0,33.0
23.08095238095238,28.1,17.7,1013.0406573871429,-1.0992844463144653,1.5060080701309506,0.0,2015-09-15,37.25,36.0,52.0,31.0,33.0,41.0,35.0,43.714285714285715,43.0,32.0,64.0,39.0
23.116666666666664,29.3,16.1,1010.511499905417,-0.43066598133015627,2.6774063975614326,4.0,2015-09-16,42.0,33.0,51.0,31.0,32.0,44.0,35.0,47.85714285714286,49.0,30.0,58.0,36.0
25.679166666666664,32.8,20.5,1008.7449782379166,0.9546383084345181,2.191683588218497,0.0,2015-09-17,56.0,46.0,65.0,47.0,48.0,57.0,49.0,52.0,66.0,41.0,79.0,53.0
23.616666666666664,29.3,18.7,1014.6889347920829,0.3841248693415313,-0.7504601442182062,0.0,2015-09-18,40.0,39.0,51.0,34.0,45.0,39.0,38.0,35.0,45.0,34.0,60.0,44.0
21.434782608695652,27.1,17.9,1016.2354262108692,1.0536331384674293,-2.456738890914667,0.0,2015-09-19,24.0,22.0,32.0,21.0,28.0,30.0,20.0,17.0,26.0,21.0,47.0,24.0
18.421739130434784,22.0,15.4,1014.7804731721736,2.0371377797767343,-2.366106607227208,21.0,2015-09-20,20.0,16.0,21.0,16.0,17.0,26.0,17.0,16.0,22.0,16.0,23.0,15.0
15.136363636363637,20.4,10.5,1016.4499013599998,0.8390994440077834,-2.6355022380111826,0.0,2015-09-21,10.0,10.0,15.0,10.0,10.0,16.0,10.0,7.0,13.0,14.0,20.0,10.0
14.845833333333333,20.5,7.6,1012.955743722083,-1.072653037597596,0.31431422740759163,0.0,2015-09-22,18.0,16.0,24.0,15.0,15.0,20.0,14.0,13.0,24.0,13.0,31.0,19.0
18.125,24.2,13.2,1009.4949166816664,-0.7336841062502192,-0.2377491875304578,0.0,2015-09-23,40.0,35.0,46.0,33.0,32.0,34.0,29.0,28.0,42.0,25.0,48.0,38.0
18.48333333333333,24.7,12.9,1012.5057806558333,1.4048854482455895,-2.808360169401775,0.0,2015-09-24,30.0,26.0,32.0,22.0,27.0,27.0,22.0,22.0,29.0,21.0,47.0,24.0
16.637499999999996,17.5,15.7,1013.0501804149998,0.18716452517265017,-1.8434819605644222,20.0,2015-09-25,20.0,27.0,41.0,35.0,26.0,24.5,20.0,21.0,38.0,21.0,31.0,23.0
14.300000000000002,16.6,13.3,1017.0387419158332,-0.2130800970958496,-1.6298334760509132,17.0,2015-09-26,10.0,11.0,14.0,15.0,12.0,22.0,7.0,8.0,13.0,23.0,12.0,10.0
13.829166666666671,15.8,12.8,1023.9215102995832,-0.018500328055638067,-1.276489918422129,0.5,2015-09-27,11.0,14.0,16.0,11.0,13.0,23.7,10.0,12.0,14.0,12.0,22.0,14.0
13.625,16.4,11.0,1027.8989616012498,-0.8637979670800601,-3.1687261006083234,0.0,2015-09-28,9.0,10.0,14.0,9.0,11.0,25.4,8.0,8.0,12.0,9.0,40.0,11.0
13.029166666666669,16.5,10.5,1029.5710465758332,-1.5871196408955248,-2.712119640895525,0.0,2015-09-29,9.0,9.0,16.0,9.0,10.0,27.1,8.0,6.0,14.0,7.0,42.0,10.0
11.791666666666666,13.9,9.9,1031.5208865295838,-1.44404423400536,-2.2897150920966327,0.0,2015-09-30,11.0,10.0,17.0,10.0,11.0,28.8,9.0,9.0,14.0,9.0,41.0,13.0
11.420833333333334,17.0,6.7,1031.6597640191667,-0.5371187249222027,-1.4440090109526267,0.0,2015-10-01,19.0,25.0,27.0,18.0,16.0,30.5,14.0,16.0,22.0,12.0,30.0,19.0
11.674999999999997,18.7,4.6,1029.5654914762504,-0.727757227711414,-0.048245963716286894,0.0,2015-10-02,24.0,33.0,35.0,23.0,28.0,32.2,23.0,27.0,35.0,20.0,45.0,31.0
13.212499999999999,20.3,5.9,1024.5214610545834,-0.8486718008550822,0.7396181292052573,0.0,2015-10-03,29.0,33.0,45.0,29.0,29.0,33.9,30.0,31.0,36.0,21.0,54.0,32.0
16.229166666666668,23.0,10.9,1019.5385367283334,-0.020177689790974226,1.453373671583256,0.0,2015-10-04,29.0,27.0,55.0,27.0,26.0,35.6,25.0,23.0,39.0,20.0,56.0,31.0
15.295833333333334,18.8,12.1,1015.9554974970829,0.718616786540097,0.006277005578422266,0.5,2015-10-05,27.0,22.0,37.0,28.0,20.0,37.3,21.0,23.0,29.0,16.0,32.0,25.0
13.329166666666667,17.9,9.5,1013.8223392570835,-0.6208736038726237,-0.13136876973198533,0.1,2015-10-06,35.0,28.0,44.0,30.0,24.0,39.0,23.0,24.0,39.0,20.0,40.0,26.0
14.666666666666666,18.5,11.9,1013.2001681037501,-1.1824156688590663,-0.284959688057605,0.0,2015-10-07,38.0,38.0,47.0,40.0,28.0,40.7,30.0,31.0,45.0,27.0,45.0,33.0
12.112500000000002,14.0,10.6,1017.838676255833,-1.1336614472372948,0.37540092192213564,9.0,2015-10-08,26.0,22.0,33.0,23.0,24.0,42.4,21.0,21.0,28.0,23.0,32.0,23.0
12.116666666666667,14.8,10.2,1020.188483379583,0.32600985361933477,0.964639602883218,0.6,2015-10-09,29.0,24.0,40.0,29.0,25.0,44.099999999999994,24.0,27.0,31.0,20.0,52.0,21.0
11.25,12.0,9.9,1018.3830760149999,-2.1307752953983816,-0.5359242236510923,0.0,2015-10-10,41.0,35.0,54.0,39.0,28.0,45.8,29.0,34.0,50.0,31.0,55.0,33.0
9.562500000000002,12.3,5.6,1010.2615204241664,-2.0263526241141725,-2.1856827075693364,4.0,2015-10-11,19.0,20.0,27.0,18.0,17.0,47.5,20.0,19.0,23.0,17.0,58.0,15.0
6.250000000000001,7.7,5.2,1016.7498767374999,1.2510981762341988,-0.7933897714193545,13.0,2015-10-12,33.0,31.0,35.0,28.0,32.0,49.2,23.0,30.0,32.0,27.0,61.0,25.0
6.083333333333332,9.6,0.6,1021.0717442133331,-1.2110221590144714,0.1313687697319853,0.2,2015-10-13,42.0,39.0,53.0,36.0,36.0,50.9,28.0,35.0,46.0,36.0,46.5,37.0
9.477777777777776,10.9,8.5,1017.5312940788889,-3.2222222222222223,-1.973042065292958e-16,1.0,2015-10-14,26.0,20.0,34.0,23.0,19.0,52.599999999999994,18.0,22.0,28.0,20.0,32.0,20.0
12.234782608695651,14.7,10.1,1015.6267805173911,-3.259995413380493,1.1162136043288828,13.0,2015-10-15,25.0,20.0,33.0,21.0,15.0,54.3,17.0,19.0,31.0,15.0,29.0,19.0
12.437499999999998,14.7,11.5,1017.1220684095837,-2.0138637943346698,1.581983873373413,12.0,2015-10-16,23.0,21.0,34.0,22.0,17.0,56.0,19.0,18.0,29.0,16.0,28.0,19.0
11.720833333333333,14.9,7.7,1018.8497043799997,0.0610194205861359,0.4762485168065642,5.0,2015-10-17,22.0,23.0,32.0,23.0,17.0,57.699999999999996,17.0,22.0,25.0,17.0,43.0,23.0
10.1625,14.2,5.9,1019.4107694379169,-0.5982104713019132,0.46273087727233686,0.1,2015-10-18,33.0,23.0,42.0,28.0,23.0,59.4,20.0,25.0,30.0,18.0,58.0,27.0
11.008333333333333,12.1,9.8,1015.8832812024999,-1.7873800471223564,-0.6643318345553494,7.0,2015-10-19,27.0,23.0,41.0,25.0,21.0,61.1,19.0,23.0,34.0,22.0,32.0,24.0
8.704166666666664,10.7,5.7,1014.4556206095834,1.406198296446486,-2.5758274049381993,8.0,2015-10-20,12.0,13.0,17.0,12.0,12.0,62.8,11.0,13.0,16.0,10.0,24.0,11.0
7.7375,12.7,2.7,1018.3108597204168,1.0237047677040791,-1.4632633472841174,0.0,2015-10-21,22.0,30.0,31.0,24.0,23.0,64.5,16.0,24.0,23.0,21.0,64.0,23.0
5.374999999999999,11.8,0.9,1017.6942436666668,-0.24722327669550206,-0.8419947805706286,0.1,2015-10-22,31.0,57.0,38.0,39.0,39.0,66.19999999999999,29.0,34.0,36.0,19.0,84.0,41.0
8.091666666666667,14.3,1.4,1021.1717360058332,1.0548559229352914,-1.3734640119657826,0.0,2015-10-23,17.0,38.0,27.0,31.0,37.0,67.9,25.0,33.0,23.0,20.0,68.0,35.0
6.6625000000000005,12.5,2.0,1024.854767029583,-0.15010502254651767,0.0847338010387304,0.0,2015-10-24,42.0,56.0,49.0,41.0,34.0,69.6,32.0,39.0,42.0,31.0,69.0,36.0
7.2250000000000005,12.4,1.9,1024.19926527875,0.2684847562258528,0.11450483414063828,0.0,2015-10-25,49.0,51.0,59.0,47.0,50.0,71.3,35.0,49.0,48.0,31.0,79.0,41.0
9.500000000000002,14.5,4.5,1025.821354357083,-0.9540721112302819,-0.18698900804478932,0.0,2015-10-26,41.0,40.0,52.0,39.0,38.0,73.0,28.0,37.0,45.0,30.0,74.0,32.0
8.745833333333332,14.3,5.1,1025.5880401745828,-2.0076957263088446,-0.029462782549439584,0.0,2015-10-27,28.0,36.0,37.0,25.0,35.0,74.69999999999999,30.0,29.0,37.0,24.0,71.0,34.0
8.629166666666666,14.0,3.9,1022.7549393870833,-2.5079680594554348,0.5289499637606064,0.0,2015-10-28,40.0,38.0,51.0,34.0,34.0,76.4,30.0,36.0,49.0,32.0,87.0,35.0
9.299999999999999,13.3,6.2,1021.4661562837497,-1.9142997836796738,0.307226672452487,0.0,2015-10-29,45.0,51.0,59.0,48.0,43.0,78.1,41.0,44.0,56.0,39.0,81.0,43.8
8.487499999999999,16.0,2.4,1029.3488425925,0.45021874260264133,-0.48245824845657853,0.0,2015-10-30,53.0,60.666666666666664,62.0,60.0,66.0,79.8,49.0,54.0,58.0,39.0,98.0,52.6
8.145833333333334,14.3,2.6,1037.4759532829164,-0.507877480636835,-0.3479901183728044,0.0,2015-10-31,55.0,70.33333333333333,68.0,63.0,71.0,81.5,52.0,64.0,60.0,45.0,70.0,61.400000000000006
5.3,12.2,0.9,1041.3922984891667,-0.014087212286849199,-0.1900943274778485,0.1,2015-11-01,62.0,80.0,69.0,66.0,71.0,83.19999999999999,53.0,67.0,76.0,48.0,64.0,70.2
4.070833333333333,11.7,-1.3,1036.6426883454162,-0.20050159571385043,-0.0680190779178806,0.0,2015-11-02,61.0,101.0,77.0,69.0,92.0,84.9,67.0,83.0,81.0,49.0,72.0,79.0
4.279166666666667,12.6,-1.4,1030.4598625091674,-1.0313039561130541,0.0766153437778348,0.0,2015-11-03,70.0,103.5,81.0,72.0,75.0,86.6,60.0,78.0,81.0,57.0,90.0,82.0
4.991666666666666,13.4,-0.8,1024.3325876687502,-0.530119067590458,-0.3413384955296099,0.0,2015-11-04,78.0,106.0,83.0,75.0,77.0,88.3,63.0,82.0,82.0,70.0,104.0,79.0
5.454166666666666,13.4,0.3,1022.5438456029169,0.10065354661268335,-0.6847564600516541,0.0,2015-11-05,103.0,120.0,104.0,94.0,100.0,90.0,68.0,89.0,101.0,78.0,106.0,91.0
5.4125000000000005,13.3,0.0,1025.7269176641669,-0.35573395836892757,-0.6171213340282021,0.0,2015-11-06,112.0,110.5,112.0,103.0,98.0,92.0,73.0,91.0,110.0,76.0,120.0,97.0
6.383333333333334,12.8,-0.1,1027.8434106054171,0.3238436723385034,0.8593116183015924,0.0,2015-11-07,120.0,101.0,127.0,118.0,84.5,109.0,91.0,99.0,99.5,54.0,123.0,93.0
11.37391304347826,19.0,6.7,1028.3619670752178,0.5943428699533032,-0.05532326078615256,0.0,2015-11-08,72.0,78.0,80.0,90.0,71.0,79.0,58.0,57.0,89.0,33.0,77.0,67.0
7.845833333333334,11.5,4.4,1024.4659100587498,-0.1038506301993054,0.20772279130966687,0.3,2015-11-09,47.0,37.0,61.0,45.0,28.0,36.0,24.0,34.0,49.0,19.0,57.0,41.0
15.262500000000003,18.1,10.4,1020.9773075204163,3.5156637857642803,-0.8551353345078021,0.0,2015-11-10,13.0,13.0,23.0,16.0,16.0,13.0,10.0,12.0,17.0,9.0,37.0,13.0
15.966666666666661,19.2,12.5,1022.13276823375,3.1023613671460755,-2.765877878578435,0.0,2015-11-11,16.0,13.0,21.0,13.0,11.0,15.0,10.0,12.0,17.0,11.0,27.0,13.0
13.120833333333332,18.8,7.8,1025.9102359504168,2.088811389125683,-0.6928868354750907,0.0,2015-11-12,21.0,17.0,31.0,25.0,21.0,21.0,16.0,21.0,28.0,17.0,31.0,30.0
8.0875,13.3,4.2,1028.0822798875,-1.0118441443290946,-0.33498073674406115,0.0,2015-11-13,51.0,60.0,55.0,51.0,33.0,45.0,40.0,43.0,55.0,29.0,43.0,45.0
9.108333333333333,12.8,5.3,1025.5102687804167,2.391985176579331,-1.6295884295253218,0.0,2015-11-14,29.0,43.0,40.0,32.0,41.0,32.0,31.0,32.0,38.0,25.0,54.0,36.0
7.3374999999999995,9.7,4.3,1017.9775537454169,1.701187144726332,0.7134810190179857,2.0,2015-11-15,33.0,28.0,42.0,26.0,17.0,22.0,16.0,21.0,29.0,13.0,22.0,19.0
12.466666666666669,15.7,6.2,1015.3333263437502,1.7175945245108168,-1.3660437162330552,0.5,2015-11-16,25.0,40.0,24.0,23.0,23.0,24.0,25.0,24.0,29.0,15.0,29.0,19.0
9.195833333333333,15.4,3.4,1017.4331539862497,-0.2969576057405459,0.5642009323429727,0.0,2015-11-17,63.0,95.0,80.0,62.0,61.0,85.0,59.0,80.0,65.0,28.0,69.0,73.0
12.970833333333333,20.3,8.4,1015.6999629162497,2.5351650578011014,-0.7595612924352589,0.1,2015-11-18,29.0,33.0,33.0,31.0,44.0,33.0,28.0,36.0,32.0,18.0,45.0,52.0
10.7875,15.3,5.3,1018.7219370895833,1.5924874666463271,1.1013052707703532,0.0,2015-11-19,38.0,40.0,38.0,32.0,27.0,29.0,27.0,30.0,32.0,14.0,43.0,31.0
10.57916666666667,12.4,8.7,1007.9561540970832,1.5602022177750376,1.2417675533213404,0.0,2015-11-20,27.0,28.0,32.0,24.0,23.0,22.0,19.0,22.0,24.0,13.0,32.0,21.0
7.604166666666665,14.1,4.2,995.112763860417,2.2674270677725112,-1.4353866532982682,4.0,2015-11-21,13.0,14.0,19.0,12.0,10.0,13.0,11.0,17.0,14.0,9.0,18.0,9.0
3.9583333333333326,4.4,3.3,1001.5677895762498,1.0992583436354113,-1.607605581238967,4.0,2015-11-22,20.0,20.0,28.0,20.0,21.0,21.0,16.0,29.0,22.0,22.0,25.0,19.0
3.454166666666667,6.6,1.0,1021.5217072795834,1.4171945757950983,-1.2337049428081295,0.0,2015-11-23,22.0,37.0,25.0,28.0,23.0,21.0,26.0,36.0,27.0,25.0,27.0,23.0
0.8458333333333332,4.8,-2.0,1026.6712845933332,-0.4998507875295026,-0.49466213257380565,0.0,2015-11-24,29.0,63.0,31.0,40.0,56.0,32.0,42.0,55.0,33.0,28.0,33.0,37.0
-0.3333333333333333,3.5,-4.2,1016.1610361816664,-0.794539927871035,-0.47885063019930557,0.0,2015-11-25,43.0,55.0,48.0,47.0,57.0,45.0,39.0,64.0,43.0,42.0,47.0,51.0
1.225,4.7,-1.4,1010.1504184324998,0.257549791724378,-1.970601213492938,0.0,2015-11-26,36.0,49.0,50.0,39.0,42.0,41.0,36.0,49.0,36.0,37.0,42.0,40.0
1.3916666666666666,3.7,-1.7,1016.5832237499999,-0.03189028603042376,-1.9809698831278217,0.0,2015-11-27,35.0,46.0,45.0,40.0,53.0,41.0,37.0,54.0,41.0,37.0,46.0,46.0
2.2416666666666667,3.9,0.7,1011.6669606187501,1.6100440956663895,-1.8688618997904147,5.0,2015-11-28,29.0,29.0,38.0,30.0,33.0,31.0,25.0,36.0,27.0,31.0,33.0,30.0
5.454166666666667,8.5,2.9,1019.5663122262496,2.907856808466006,-1.042918412883384,0.0,2015-11-29,25.0,18.0,25.0,17.0,12.0,16.0,11.0,17.0,18.0,11.0,21.0,14.0
7.174999999999998,12.2,3.9,1018.9552512720829,2.4257582997975597,0.18659495242002833,0.3,2015-11-30,18.0,16.0,25.0,17.0,17.0,15.0,13.0,16.0,14.5,8.0,22.0,16.0
9.017391304347827,12.3,6.5,1019.0062132726085,3.3483585162583434,-1.2604946968977584,2.0,2015-12-01,10.0,11.0,13.0,9.0,10.0,8.0,5.0,8.0,11.0,5.0,20.0,9.0
7.604166666666667,10.5,5.0,1027.7656392112497,2.8289593071474806,-1.24757776124714,0.0,2015-12-02,15.0,13.0,23.0,14.0,11.0,13.0,9.0,14.0,12.0,12.0,28.0,10.0
